주요 업무,자격요건 및 우대사항
차량 전장 소프트웨어 개발 및 검증미들웨어 및 플랫폼AUTOSAR 등 개발차량 통신 및 보안 모듈 개발 등ISO 26262 Automotive SPICE 기술 문서 개발 등,경력 3년 이상 13년 이하차량 전장 소프트웨어 개발 및 검증미들웨어 및 플랫폼AUTOSAR 등 개발차량 통신 및 보안 모듈 개발 등ISO 26262 Automotive SPICE 기술 문서 개발 등AUTOSAR 및 플랫폼 개발 유 경험Simulink 등 제어모델 개발 유 경험차량 전장 MCU Firmware 개발 유 경험 4년학사 이상 및 석사 졸업 우대
프로젝트 계획 수행 및 완료 스케줄 검수 기타 업무 고객 대응 요청사항 및 이슈사항형교환 개조개선 접수 고객 협의기계설계 Auto Cad 초급기술 지원 이슈대응 해외 셋업 대응 ,학력  대졸 이상 23년경력  무관 신입도 지원 가능컴퓨터시스템공학
2차전지 PC비전 SW 개발,경력  신입학력  무관해당직무 근무경험MFC C Open EVision MIL머신비전 System 개발 및 Setting 경험해외 사이트 머신비전 Setup 경험
 Vue를 이용한 애플리케이션 개발 Web 기반 UI 구현 추가 기능 구현 기존 소스 리팩토링 프론트엔드 시스템 아키텍처 디자인 제품 설계 및 코드 관련 전략 계획, 경력 3년 이상 Vuejs  Reactjs  Typescript 등의 라이브러리를 사용한 UI 구현 경험 NPM을 활용한 개발환경 구축 경험 다양한 웹브라우저 환경 디버깅 경험 디자인 패턴  Best practices 적용 경험 Git을 활용한 형상관리 경험 있으신 분 WebRTC 경험  Confluence  Jira  Git 활용 경험 Threejs등 3D 관련 라이브러리 및 서비스 구현 경험 SEO  Browser 퍼포먼스 튜닝 경험 Webassembly 이해
담당하게 될 업무입니다 SwiftMR 의 Global 한 서비스를 위해 대규모 SaaS 서비스 아키텍쳐를 설계하고 개선 담당 Scalable 한 운영을 위한 관련 서버 및 서비스 개발 담당 Licensing Billing 서비스 개발 담당 에어스메디컬 백엔드 개발 스택    Golang Gin Chi NestJS Typscript Python RestAPI GraphQL Hasura PostgreSQL RabbitMQ    AWS EKS k8s Gitlab ArgoCD,업무 수행에 필요한 자질입니다 백엔드 실무경력 5년 이상 혹은 이에 준하는 실력을 갖추신 분 SaaS 서비스 아키텍쳐를 설계를 주도하거나 참여한 경험이 있으신 분 Billing 과 라이센싱 관련 서비스 개발 경험이 있으신 분이런 분이면 더욱 좋습니다 MSA 에 대한 이해도가 있으신 분 효율적이고 지속가능한 개발 방식과 개발 방법문화 정착에 관심 있으신 분 주도적으로 개발을 리드해본 경험이 있거나 해보고 싶으신 분
Embedded Linux 포팅Embedded Linux Device Driver 개발Embedded Linux 펌웨어 개발,대학 4년제 이상경력 5년10년컴퓨터 전자 정보통신 관련 전공CC 능숙자Linux Device Driver 개발자YOCTO 프로젝트 개발 경험 보유임베디드 리눅스 프로젝트 및 개발 경험자Intel ARM CPU 프로젝트 경험자Windows Device Driver 개발 경험 보유
Windows Linux 스마트팩토리 관련 소프트웨어 개발통신 라이브러리 개발멀티미디어 소프트웨어 개발,대학 4년제 이상신입경력 5년 이하C 사용 경험Qt framework 사용 경험Multithread programming 관련 지식 및 경험인공지능 빅데이터 관련 지식 및 경험SVNGit 등 형상관리 툴 경험산업자동화 관련 경험
스마트팩토리 시스템 구축 및 운영자동화 제어 설비 통신 인터페이스 및 제어자사 HMISCADA 솔루션을 활용한 스마트팩토리 구축,대학 4년제 이상경력 2년10년 전기 전자 제어계측 소프트웨어 관련 전공 스마트팩토리 관련업무 경험자 개발언어로 프로그래밍 가능자     JAVA C C 지멘스 AB PLC 운용 경험자 MSSQL 또는 관련 RDBMS 경험자 로봇 협동로봇 AMR 또는 Vision 관련 경험자
 BackOffice  Billing 운영 개발자는 주로 이런 업무를 해요 Spoon 서비스 국가 Billing  Exchange 개발 및 유지보수 SpoonRadio BackOfficeSIMS 운영 및 개발   유관 부서와의 커뮤니케이션   스푼라디오 주요 시스템 개발 및 유지보수, 이런 분과 함께하고 싶어요 백엔드 개발실무 5년 이상 또는 그에 준하는 역량을 보유하신 분 프론트엔드VUE 개발실무 2년 이상이신 분 JavaSpringBoot에 대한 실무 지식과 최신 기술 및 고도화 적용이 가능하신 분 RESTful API에 대한 경험 및 이해도를 보유하신 분 클라우드 환경AWS 등에서의 개발 경험을 보유하신 분 비즈니스 요구사항을 분석하여 설계 및 개발 운영 경험을 보유하신 분 비개발 직군과의 원활한 커뮤니케이션이 가능하신 분우대사항 이런 분은 더욱 반가워요 대용량 트래픽 서비스 개발 및 운영 경험을 보유하신 분 MSA에 대한 이해도를 보유하신 분 Git 사용에 익숙하신 분 Kotlin 경험을 보유하신 분 TDDBDD 경험을 보유하신 분 Spring WebFlux 경험을 보유하신 분
 임베디드 FW 개발   Video Telematics 제품 개발   ADAS DSM DVR 제품 개발, 4년제 관련 대학 전공 해외여행에 결격사유가 없는 자 임베디드 소프트웨어 개발 경험 CC을 활용한 프로젝트 개발 경험이 있으신 분 SoC ARM 기반 FW 및 platform개발 경험 전문연구요원 편입 가능 Quectel Smart 모듈 개발자 우대SC20SC606T Telemetics 개발자 우대 블랙박스IPCAMDVR 개발자 우대
 임베디드 FW 개발   Video Telematics 제품 개발   ADAS DSM DVR 제품 개발, 4년제 관련 대학 전공 해외여행에 결격사유가 없는 자 임베디드 소프트웨어 개발 경험 CC을 활용한 프로젝트 개발 경험이 있으신 분 SoC ARM 기반 FW 및 platform개발 경험 전문연구요원 편입 가능 Quectel Smart 모듈 개발자 우대SC20SC606T Telemetics 개발자 우대 블랙박스IPCAMDVR 개발자 우대
 JAVA 개발 및 Project Management 특급 개발자 VAN 이중화 및 간편 결제 연동  결제수단 확대비인증 개발 PGVAN System  Simple Pay Payment mothod 설계 및 개발고도화 Payment System 총괄 PM 및 개발 고도화 스킬 적용 및 설계개발 은행권 Java 고급 개발자 고급 개발자 고급 개발자 PL 고급 개발자 분석 설계 VAN 이중화 서비스 개발 신규 VAN 시스템을 추가 하여 이중화 구성 시스템 개발 VAN 이중화 시스템 개발 분석 및 설계 은행권 Java 중급 개발자 중급 개발자 정산 시스템 개발 가맹점 정산 시스템 개발 JavaScript UI 퍼블리싱 개발자 초중급 개발자 가맹점 화면 Publising PG 결제 화면 Publising 가맹점 관리 화면 Publising VAN 연동 시스템 개발 중급 개발자 신규 개발된 VAN 모듈 연동 개발 BackOffice 시스템 개발 초중급 개발자 가맹점 연동 REST API PG 결제 연동 REST API 관리자 및 시스템 연동 관련 REST API Java 기반 DBA 개발자 고급 개발자 VAN사 기준정보 EDI 테이블 다중화 구조 설계 다중 VAN 사 카드사 CATID 등록 테이블 설계 VAN사 연동 결제 정산 관련 테이블 수정 설계 EDI 및 VAN 설정 기존 등록된 데이터 마이그레이션 작업 논리물리 모델 설계 표준용어도메인 및 DDL DB 컨벤션 및 엔티티 네이밍 컨벤션 정리 실시간 Database 관리 및 튜닝 백업복구 장애대응 및 예방 활동 RAC 운영 관리 Replication MHA Maxscale 운영 관리,특급 석사 기준 경력 108개월 이상 4대 보험 기준 학사 기준 경력 144개월 이상 4대 보험 기준 전문학사 기준 경력 180개월 이상 4대 보험 기준고급 석사 기준 경력 72개월 이상 4대 보험 기준 학사 기준 경력 108개월 이상 4대 보험 기준 전문학사 기준 경력 144개월 이상 4대 보험 기준 고졸 기준 경력 180개월 이상 4대 보험 기준중급 석사 기준 경력 36개월 이상 4대 보험 기준 학사 기준 경력 72개월 이상 4대 보험 기준 전문학사 기준 경력 108개월 이상 4대 보험 기준 고졸 기준 경력 144개월 이상 4대 보험 기준초급 석사 기준 경력 36개월 미만 4대 보험 기준 학사 기준 경력 72개월 미만 4대 보험 기준 전문학사 기준 경력 108개월 미만 4대 보험 기준 고졸 기준 경력 36144개월 4대 보험 기준 JAVA 개발 및 Project Management PGVAN 시스템 개발 경력자 우대 금융권 시스템 개발 경력자 우대 은행권 Java 고급 개발자 PGVAN 시스템 개발 경력자 우대 금융권 시스템 개발 경력자 우대 은행권 Java 중급 개발자 PGVAN 시스템 개발 경력자 경험 우대 금융권 시스템 개발 경력자 우대 정산 시스탬 개발자 우대 JavaScript UI 퍼블리싱 개발자 JSP Servelet 기반 웹 화면 개발 경험 우대 금융권 시스템 개발 경력자 우대 VAN 연동 시스템 개발 PGVAN 시스템 개발 경력자 우대 금융권 시스템 개발 경력자 우대 BackOffice 시스템 개발 PGVAN 시스템 개발 경력자 우대 금융권 시스템 개발 경력자 우대 Java 기반 DBA 개발자 PGVAN 시스템 개발 경력자 우대 금융권 시스템 개발 경력자 우대
 CLO 와 MarvelousDesigner를 사용하는 전 세계 유저들의 요구사항을 분석하여 그에 맞는 새로운 기능을 만들어 나갑니다 최첨단 의상 시뮬레이션 기술을 경험연구하고 최적화 해나가는 일을 합니다 최신 렌더링 기술을 경험연구하고 의상에 최적화된 렌더링 기술을 개발합니다 QT Framework 을 사용하여 Windows와 Mac에서 crossplatform으로 동작하는 최적의 UI를 개발합니다 APISDK를 개발하여 다양한 게임엔진Unity Unreal 과 연동되는 시스템을 구축합니다CLO 는 입사할 때 담당할 개발 업무를 확정하지 않습니다 입사 후 3개월간의 온보딩 과정을 통해 신규 입사자의 관심과 역량에 가장 잘 맞는 업무를 찾아가도록 도와드릴게요, 전산 및 컴퓨터공학 비전 관련 석사학위 이상 소지자로서 전문연구요원대체복무제에 따른 연구직 신규편입 대상자    졸업예정자의 경우 2022년 2월까지 학위를 취득하셔야 합니다    기 복무 중이거나 만 35세 까지 복무를 마칠 수 없는 분은 지원이 불가합니다  일정 수준의 CC 언어를 활용할 수 있어 소프트웨어 개발이 가능하신 분 프로그램 설계 자료 구조 알고리즘에 대한 이해가 가능하신 분 함께 배워나가며 발전해나가는 데 기쁨을 느끼고 러닝 커브가 큰 분개발 환경 OS  Windows macOS Qt Library를 이용한 Crossplatform 개발 Language  C17 IDE  Visual Studio 201720192022 Xcode Visual Studio Code CLion  기타 IDE 사용시 환경 설정 등 논의 후 구매설치 버젼 관리 도구  Git CICD  GitHub  Teamcity Build System Windows  MSVC with Incredibuild macOS  CMake with Ninja Ccache distcc for Intel CPU M1 M2 Universal Binary Unit Test 도구  Catch2  FakeIt 그 외  Python Scripts추가로 보유하고 있다면 더 좋을 스킬셋입니다  OpenGL GLSL WebGL 등을 사용한 Graphics application의 개발 경험이 있으신 분 QT를 통한 프로젝트 개발 경험이 있으신 분 OpenCV Cuda등의 GPU 프로그래밍 및 최적화에 경험이 있으신 분 Mac 환경에서 Xcode를 통한 개발 경험이 있으신 분 Vulkan Metal 을 사용한 개발 경험이 있으신 분 게임엔진 Unreal Unity 을 통한 게임 제작 경험이 있으신 분이런 마인드셋을 가지고 계시다면 CLO에서의 생활이 더 즐거워 집니다 옷을 좋아하고 패션에 관심이 있으신 분 사용자와의 소통을 즐거워하고 사용자의 만족을 중요하게 여기시는 분 실패를 두려워하지 않고 끊임없는 창의적인 시도를 좋아하시는 분 동료들과 토론하며 더 나은 방향을 찾아나가는 것을 즐거워 하시는 분 비록 유창하지 않더라도 영어로 의사소통하는데 거부감이 없으신 분
 CLO 와 MarvelousDesigner를 사용하는 전 세계 유저들의 요구사항을 분석하여 그에 맞는 새로운 기능을 만들어 나갑니다 최첨단 의상 시뮬레이션 기술을 경험연구하고 최적화 해나가는 일을 합니다 최신 렌더링 기술을 경험연구하고 의상에 최적화된 렌더링 기술을 개발합니다 QT Framework 을 사용하여 Windows와 Mac에서 crossplatform으로 동작하는 최적의 UI를 개발합니다 APISDK를 개발하여 다양한 게임엔진Unity Unreal 과 연동되는 시스템을 구축합니다CLO 는 입사할 때 담당할 개발 업무를 확정하지 않습니다 입사 후 3개월간의 온보딩 과정을 통해 신규 입사자의 관심과 역량에 가장 잘 맞는 업무를 찾아가도록 도와드릴게요, CC 언어를 이용하여 원활하게 개발이 가능하신 분 프로그램 설계 자료 구조 알고리즘에 대한 이해가 가능하신 분 함께 배워나가며 발전해나가는 데 기쁨을 느끼시는 분개발 환경 OS  Windows macOS Qt Library를 이용한 Crossplatform 개발 Language  C17 IDE  Visual Studio 201720192022 Xcode Visual Studio Code CLion  기타 IDE 사용시 환경 설정 등 논의 후 구매설치 버젼 관리 도구  Git CICD  GitHub  Teamcity Build System Windows  MSVC with Incredibuild macOS  CMake with Ninja Ccache distcc for Intel CPU M1 M2 Universal Binary Unit Test 도구  Catch2  FakeIt 그 외  Python Scripts추가로 보유하고 있다면 더 좋을 스킬셋입니다  OpenGL GLSL WebGL 등을 사용한 Graphics application의 개발 경험이 있으신 분 QT를 통한 프로젝트 개발 경험이 있으신 분 OpenCV Cuda등의 GPU 프로그래밍 및 최적화에 경험이 있으신 분 Mac 환경에서 Xcode를 통한 개발 경험이 있으신 분 Vulkan Metal 을 사용한 개발 경험이 있으신 분 게임엔진 Unreal Unity 을 통한 게임 제작 경험이 있으신 분이런 마인드셋을 가지고 계시다면 CLO에서의 생활이 더 즐거워 집니다 옷을 좋아하고 패션에 관심이 있으신 분 사용자와의 소통을 즐거워하고 사용자의 만족을 중요하게 여기시는 분 실패를 두려워하지 않고 끊임없는 창의적인 시도를 좋아하시는 분 동료들과 토론하며 더 나은 방향을 찾아나가는 것을 즐거워 하시는 분 비록 유창하지 않더라도 영어로 의사소통하는데 거부감이 없으신 분
 CLO 와 MarvelousDesigner를 사용하는 전 세계 유저들의 요구사항을 분석하여 그에 맞는 새로운 기능을 만들어 나갑니다 최첨단 의상 시뮬레이션 기술을 경험연구하고 최적화 해나가는 일을 합니다 최신 렌더링 기술을 경험연구하고 의상에 최적화된 렌더링 기술을 개발합니다 QT Framework 을 사용하여 Windows와 Mac에서 crossplatform으로 동작하는 최적의 UI를 개발합니다 APISDK를 개발하여 다양한 게임엔진Unity Unreal 과 연동되는 시스템을 구축합니다CLO 는 입사할 때 담당할 개발 업무를 확정하지 않습니다 입사 후 3개월간의 온보딩 과정을 통해 신규 입사자의 관심과 역량에 가장 잘 맞는 업무를 찾아가도록 도와드릴게요, 전산컴퓨터공학비전 관련 학위 보유 혹은 그에 준하는 교육훈련 이수 6개월 이상 일정 수준의 CC 언어를 활용할 수 있어 소프트웨어 개발이 가능하신 분 프로그램 설계 자료 구조 알고리즘에 대한 이해가 가능하신 분 함께 배워나가며 발전해나가는 데 기쁨을 느끼고 러닝 커브가 큰 분개발 환경 OS  Windows macOS Qt Library를 이용한 Crossplatform 개발 Language  C17 IDE  Visual Studio 201720192022 Xcode Visual Studio Code CLion  기타 IDE 사용시 환경 설정 등 논의 후 구매설치 버젼 관리 도구  Git CICD  GitHub  Teamcity Build System Windows  MSVC with Incredibuild macOS  CMake with Ninja Ccache distcc for Intel CPU M1 M2 Universal Binary Unit Test 도구  Catch2  FakeIt 그 외  Python Scripts추가로 보유하고 있다면 더 좋을 스킬셋입니다  OpenGL GLSL WebGL 등을 사용한 Graphics application의 개발 경험이 있으신 분 QT를 통한 프로젝트 개발 경험이 있으신 분 OpenCV Cuda등의 GPU 프로그래밍 및 최적화에 경험이 있으신 분 Mac 환경에서 Xcode를 통한 개발 경험이 있으신 분 Vulkan Metal 을 사용한 개발 경험이 있으신 분 게임엔진 Unreal Unity 을 통한 게임 제작 경험이 있으신 분이런 마인드셋을 가지고 계시다면 CLO에서의 생활이 더 즐거워 집니다 옷을 좋아하고 패션에 관심이 있으신 분 사용자와의 소통을 즐거워하고 사용자의 만족을 중요하게 여기시는 분 실패를 두려워하지 않고 끊임없는 창의적인 시도를 좋아하시는 분 동료들과 토론하며 더 나은 방향을 찾아나가는 것을 즐거워 하시는 분 비록 유창하지 않더라도 영어로 의사소통하는데 거부감이 없으신 분
저희는 모든 수준의 경력자를 고용하고 있습니다  Applied의 글로벌 고객을 위해 제품을 확장하고 적용하는 데 관심이 있는 우수한 소프트웨어 엔지니어를 찾고 있습니다 Applied의 애플리케이션 소프트웨어 엔지니어는 고유한 소프트웨어 전문 지식 도메인 지식 및 실행 중심 사고 방식을 갖추고 있습니다  Applied의 애플리케이션 소프트웨어 엔지니어는 이러한 기술을 사용하여 자율 개발자와 긴밀하게 협력하여 Applied의 제품이 고객 자율성 이니셔티브를 발전시키는 데 최대의 효과를 제공할 수 있도록 보장합니다 이는 제품 및 엔지니어링 전문 지식을 고객 중심의 문화와 결합하여 회사에 중요한 역할을 합니다,저희는 다음과 같은 능력을 가진 사람을 찾고 있습니다 애플리케이션 엔지니어 또는 개발자로서 최종 고객과 상호 작용한 경험 대규모 소프트웨어 개발의 모범 사례에 익숙 강력한 커뮤니케이션 기술 및 고객 문제 해결에 집중 영어와 한국어에 유창함Nice to have 시뮬레이션 제품에 대한 기술 영업 또는 애플리케이션 엔지니어링 관련 이전 경력 자동차 OEM 또는 공급업체에 대한 경험 자율주행차 개발 분야 선행 연구 경험  소프트웨어 시뮬레이션과 관련된 경험
 라이드 헤일링 서비스 TADA의 백엔드 유지 보수 및 신기능 개발 SOLID 원칙을 비롯한 Clean Code standard를 지키는 코드를 작성하고 유지보수  Architectural best practices를 연구하여 적용 안정적이고 빠른 코드 작성 협업이 가능한 코드를 위한 코드 리뷰 및 효율적인 코드를 위한 리팩토링 작업업무내용 라이드 헤일링 서비스 TADA의 백엔드 유지 보수 및 신기능 개발, Kotlin에 대한 기본적인 이해 및 경험 우대 Database 통신을 사용한 기본적인 백엔드 서버 제작 능력 기본적인 비즈니스 로직 구성 능력 스프링 프레임워크 사용 경험 API를 활용한 Frontend 개발자와의 소통 능력 3년 혹은 그에 준하는 경험자 Microservice Architecture에 대한 활용이 능숙하신 분 AMQP gRPC 등 서비스 간 통신에 대해 잘 이해하고 계시는 분 Docker k8s 등 가상화 솔루션에 대한 이해를 잘 하고 계시는 분 AxonIQ 등의 event driven 프레임워크의 활용이 능숙하신 분 Global 서비스 개발 경험이 있으신 분 영어로 의사소통이 가능하신 분
소프트웨어개발,개발자 구인 스펙전광판 프로그램 개발경력 우대리눅스영상관련 프로그램 개발경력 우대
1 마케팅 솔루션그루비의 신규 기능 및 설계 및 구현  사업부 전략 및 비즈니스 목표를 이해하여 그에 맞는 개발 프로젝트 목표 설정 및 실행   팀원들의 역량 및 ,1 웹 서비스FrontendBackend에 대한 Java 개발 경력 9년 이상  Spring SpringBoot Javascript jquery json 개발 경험  AWS GCP 등의 클라우드 컴퓨팅 엔지니어링에 대한 이해 또는 개발 경험  NoSQLMongoDB 등 및 RDBMSPostgreSQL MariaDB 등 활용 개발 경험  Git을 활용한 형상관리 활용 경험2 자사 솔루션 또는 자사 서비스 개발 및 개발 팀 리딩 경험   SaaS에 대한 기술 및 비즈니스 이해 및 개발 경험  애자일 또는 스프린트 방식의 개발 경험 및 팀 리딩 경험3 기타 다양한 유관 업무 부서 직군 직급과의 업무 소통 및 조율 경험4 개발팀 관리 매니징만을 전담하는 것이 아닌 실제 개발프로그래밍 실무 역량 보유 다양한 직군과의 원활한 커뮤니케이션이 가능하신 분 개발팀 리딩 및 팀원의 기술 역량 관리가 가능하신 분 실사용자용 자사 서비스를 런칭하여 운영해보신 분 외국어 영어로 되어 있는 해외 개발 문서를 이해할 수 있는 능력
 이동통신 소프트웨어 개발, 경력  경력 3년  10년선임연구원 책임연구원 주임연구원급 컴퓨터시스템공학 정보처리기사 해당직무 근무경험 리눅스 기반 네트워크 소프트웨어 경력 우대
  엘리스 플랫폼을 위한 서버를 설계하고 개발합니다  기획운영개발이 한 팀에 모여 2주 단위 스프린트를 하며 기민하게 업무 수행을 합니다  지속적으로 증가하는 트래픽의 안정적인 처리와 복잡한 비지니스 요구사항을 만족시키기 위해 시스템을 확장하고 개선합니다  최신 기술들을 적극 활용하여 서비스가 빠르고 안정적으로 운영될 수 있도록 하며 실제 사용자들의 데이터를 기반으로 문제를 정의하고 빠르고 유연하게 해결합니다  실시간으로 협업 가능한 WebSocket 기반의 코드 에디터를 개발하고 고도화합니다  WebRTC 기반의 화상 서비스를 개발하고 고도화합니다  리눅스 컨테이너 기반의 코드 실행 서비스를 개발하고 고도화합니다,  백엔드 경력 3년 미만이신 분  컴퓨터공학과 또는 관련 전공 학사 학위 이상 소지자  Python 를 이용한 웹 어플리케이션 개발 경험이 있으신 분  PostgreSQL 등의 RDBMS 경험이 있으신 분  기본적인 LinuxUnix 명령어 사용 경험이 있으신 분  Git 등의 버전 관리 시스템 경험이 있으신 분 해외 개발자 및 다국적 팀과의 원활한 업무 협업이 가능한 원어민 수준의 영어 능력 보유 해외출장근무에 결격사항이 없으신 분 어학 성적 증명서 제출 필수택1     TOEIC Speaking Level 8 이상     OPIc AL 이상     대학 교육 과정4년에서 모든 수업을 영어로 수강한 경우 성적 증명서로 대체 가능 개발환경 주요 기술  Python JAVA Kotlin PostgreSQL Redis AMQP Kafka 업무도구  Git Gitlab MS Teams Jira Docker CICD  Gitlab CI  Linux 환경에서 시스템 개발운영 경험이 있으신 분  마이크로서비스 아키텍처 기반의 시스템 개발 경험  Jenkins 등을 이용한 빌드테스트배포 자동화 경험이 있으신 분  대규모의 실시간 트래픽을 처리하는 시스템 개발 경험이 있는 분  유연한 사고를 기반으로 기획 개발 구성원들과 여러 사안에 대해 원활히 소통하며 서비스를 만들어 갈 수 있는 분 해외 거주 경험자
자사의 PKCS 기반 보안 솔루션의 코어 모듈 추가 및 개선 개발솔루션 안정화에 따라 향후 신규 서비스의 코어 개발 참여, CC 개발 가능자 표준문서Spec 또는 Standard 해석 및 개발 가능자 IT관련 전공자  전산학 컴퓨터공학 응용소프트웨어공학 정보 통신 공학 등 암복호화보안 관련 유경험자 보안관련 에이전트 개발 경험자 협업툴 경험자Git Github Jira 등 새로운 언어 및 기술 환경 학습에 대한 거부감이 없는 분
1 루티너리에 최적화 된 ReactNative를 개발합니다2 디자인 시스템의 RN 라이브러리를 개발합니다3 루티너리의 배포를 관리합니다,  좋은 제품을 만드는 데에 욕심과 열망이 있으신 분  모바일 어플리케이션 개발 경력 3년 이상인 분  프로덕션 레벨에서 RN 네이티브 모듈을 직접 만들어 사용한 경험이 있는 분  ReactNative 상태관리 도구 MobX reactquery 등에 능숙한 분  요구사항에 맞게 로직을 설계하고 운영할 수 있는 분  모듈화 테스트 유지보수가 용이한 코드를 이해하고 적용할 수 있는 분  앱 배포 CICD 구축 경험  네이티브 앱 개발 경험  디톡스 TDD 기반 개발 경험  CodePush 등을 이용한 배포를 관리 경험  애자일과 스크럼에 대한 이해
1 멀티미디어 보안 솔루션의 윈도우 클라이언트 파트 개발 암호화 되어있는 멀티미디어 동영상  음성 파일을 복호화 하여 플레이 가능한 어플리케이션Fasoo Player 개발 동영상 플레이어 개발 및 기능추가 파수 제품을 통해 암호화 되어있는 파일을 복호화 하여 플레이 할 수 있는 프레임워크에 전달2 자사 기타 솔루션의 윈도우 클라이언트 파트 개발, 개발경력 58년차 윈도우 프로그래밍 CC 윈도우 OS 구조 이해 Win32  MFC 등 UI 개발 역량 멀티미디어  동영상ffmpeg등 개발 경력
근골격계 디지털 케어 솔루션의 원활한 운영과 건강을 관리하기 위한 사용자 친화적인 운영 프로그램을 개발 합니다 사용자들에게 다양한 근골격계 건강관련 정보를 효과적으로 전달하기 위해서 App과 클라우드를 활용하여 고객 친화적 시스템을 설계 합니다 웨어러벌 HW에서 측정된 데이터를 앱 서비스 SW에서 받아 데이터 관리 데이터를 모니터링하고 관리할 수 있는 모니터링 웹 서비스 개발, Kotlin 기반의 안드로이드 네이티브 앱 개발 역량 Bluetooth 데이터 통신을 위한 네트워크 프로그래밍 역량 AWSFirebase 기반의 백엔드 기초개발 역량 이해도 개발 포트폴리오 제출 앱웹 기반 사용 서비스 초기 개발 및 런칭 경험 실제 사용자의 피드백을 통한 주기적인 디버깅 및 업데이트 경험 클라우드 플랫폼에서의 서버 구축 및 구동에 관한 높은 이해와 경험 프로젝트 리드 경험
미소에서 하게 될 업무는요 다양한 비지니스 요구에 따라 가장 빠르게 문제를 해결할 수 있는 최적의 기술적인 방법을 찾습니다  팀 내부뿐 아니라 다양한 부서와의 협업을 위한 원활한 커뮤니케이션을 이끌 수 있어야하며 커뮤니케이션은 구두 뿐 아닌 문서화되어 이루어질 수 있어야합니다 팀 내 엔지니어들의 리소스를 관리하고 조정하며 제품이 일정 내에 출시되게끔 만들어야합니다 팀 내 엔지니어 리소스의 부족 역시 당신의 책임입니다 정기적인 피드백 및 평가를 통해 팀 내 엔지니어들이 더 높은 수준을 갖도록 지도할 수 있어야합니다,이런 분과 함께하고 싶습니다 Software Engineer 로서 최소 7년 이상의 경험이 있으신 분 3명 이상의 개발자가 포함된 팀을 3년 이상 관리해본 경험이 있으신 분 Ruby Python Go Nodejs 중 하나 이상의 언어에 능숙하신 분 새로운 기술에 대한 적극적인 관심을 가지고 계신 분이런 분이라면 더 좋아요 대규모 웹 애플리케이션 개발 경험이 있는 분 AWS 서비스를 효율적으로 활용 할 수 있는 분 테스트 주도 개발방법론Test Driven Development TDD을 이해하고 계신 분 새로운 기술에 대한 적극적인 관심을 가지고 계신분 스타트업 개발 경력 10년 이상인 분
 Phylaxis의 첫 번째 프로덕트 Reverse Proxy 형태 방화벽을 제작해요 Phylaxis의 방화벽 소프트웨어를 개발해요 비정상 HTTP 요청의 패턴을 차단해요 브라우저 유효성 검증을 위한 JS 챌린지를 만들어요 주업무 아님 Phylaxis의 방화벽 소프트웨어의 안정적 운영을 위한 Errortracking을 진행해요, Golang 사용 경험자 MongoDBNoSQL 혹은 PostgreSQLRDBMS 사용 경험자 Redis 사용 경험자 ClickHouse 사용 경험자 Kafka 사용 경험자 웹 애플리케이션 방화벽에 대해 깊은 관심을 갖고 있는 자
 개발자와의 협업을 통해 SOFTWARE 유지보수 필드 이슈 지원 기 개발된 SW REVERSE ENGINEERING 주 업무 LOG 분석을 통한 ERROR 확인 및 전문 분석, 학력  나이 무관 경력  과거 SW 개발 경험 경력 C  C  C 지식보유자 C  C  C 개발언어 중 1개 언어를 활용한 프로젝트 개발 경험 임베디드 디바이스 사용 경험 혹은 관련 지식 보유 상용프리 라이브러리 연동 WINDOWS APPLICATION 제작 경험 윈도우 응용 프로그램 프로젝트 개발 경험 경력 단절 재취업 환영
